"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","發病日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","1","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","15-19","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","20-24","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","25-29","2022/07/07",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","3","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","4","2022/06/20",1,2
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","50-54","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","55-59","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","70+","2022/07/20",5,4
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","70+","2022/07/25",4,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","10-14","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","2","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","25-29","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","55-59","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","60-64","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","70+","2022/07/24",2,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","10-14","2022/07/25",3,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","25-29","2022/07/23",1,2
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","30-34","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","35-39","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","40-44","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","45-49","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","5-9","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","10-14","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","2","2022/07/24",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","25-29","2022/06/13",6,5
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","45-49","2022/07/24",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","5-9","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","10-14","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","15-19","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","20-24","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","25-29","2022/07/24",NA,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","25-29","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","3","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","35-39","2022/06/09",3,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","35-39","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","40-44","2022/07/24",2,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","65-69","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","70+","2022/07/25",3,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","1","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","2","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","20-24","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","25-29","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","4","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","45-49","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","5-9","2022/07/25",4,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","70+","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","1","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","10-14","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","15-19","2022/07/25",3,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","2","2022/06/06",5,4
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","2","2022/07/24",1,2
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","20-24","2022/06/10",6,5
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","20-24","2022/07/24",5,4
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","20-24","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/06/22",9,10
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/07/23",6,5
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/07/25",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","3","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","30-34","2022/06/17",9,10
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","30-34","2022/07/25",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","35-39","2022/06/08",9,10
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","35-39","2022/06/09",23,24
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","35-39","2022/07/22",8,7
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","35-39","2022/07/25",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","4","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","40-44","2022/07/13",5,6
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","40-44","2022/07/23",11,10
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","40-44","2022/07/25",8,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","45-49","2022/07/21",6,5
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","45-49","2022/07/24",3,2
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","45-49","2022/07/25",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","5-9","2022/07/25",5,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","50-54","2022/07/22",3,2
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","50-54","2022/07/24",5,4
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","50-54","2022/07/25",3,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","55-59","2022/07/21",6,5
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","55-59","2022/07/24",7,6
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","55-59","2022/07/25",5,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","60-64","2022/07/23",4,3
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","60-64","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","65-69","2022/07/24",2,1
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","65-69","2022/07/25",3,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","70+","2022/07/22",8,7
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","70+","2022/07/24",5,6
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","70+","2022/07/25",5,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","0","2022/07/24",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","0","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","1","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","10-14","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","15-19","2022/07/25",5,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","20-24","2022/07/25",6,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","25-29","2022/06/02",22,23
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","25-29","2022/07/25",6,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","30-34","2022/07/24",4,3
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","30-34","2022/07/25",6,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","35-39","2022/07/25",10,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","4","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","40-44","2022/07/20",4,5
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","40-44","2022/07/23",6,5
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","40-44","2022/07/24",1,3
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","40-44","2022/07/25",3,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","45-49","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","5-9","2022/07/25",3,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","50-54","2022/07/24",4,3
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","50-54","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","55-59","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","65-69","2022/07/25",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","70+","2022/07/24",6,4
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","70+","2022/07/25",6,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","F","否","20-24","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","F","否","25-29","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","F","否","30-34","2022/06/17",2,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","F","否","30-34","2022/07/21",3,2
"嚴重特殊傳染性肺炎","南投縣","名間鄉","F","否","30-34","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","F","否","35-39","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","F","否","40-44","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","F","否","50-54","2022/07/24",1,2
"嚴重特殊傳染性肺炎","南投縣","名間鄉","F","否","50-54","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","F","否","55-59","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","F","否","60-64","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","F","否","65-69","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","F","否","70+","2022/07/24",3,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","F","否","70+","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","10-14","2022/07/19",2,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","10-14","2022/07/23",2,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","10-14","2022/07/24",2,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","15-19","2022/07/24",2,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","20-24","2022/06/15",4,3
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","20-24","2022/06/25",2,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","20-24","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","25-29","2022/07/24",2,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","35-39","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","4","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","45-49","2022/07/24",2,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","55-59","2022/07/23",2,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","70+","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","F","否","10-14","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","F","否","25-29","2022/07/24",2,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","F","否","3","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","F","否","50-54","2022/07/24",NA,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","M","否","10-14","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","M","否","60-64","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","M","否","65-69","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","10-14","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","15-19","2022/07/25",5,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","20-24","2022/07/23",2,1
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","20-24","2022/07/25",3,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","25-29","2022/06/06",19,20
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","25-29","2022/07/16",5,4
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","25-29","2022/07/22",6,5
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","25-29","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","25-29","2022/07/25",5,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","30-34","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","35-39","2022/07/23",5,4
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","35-39","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","4","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","40-44","2022/07/24",2,1
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","40-44","2022/07/25",6,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","45-49","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","5-9","2022/07/24",2,1
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","5-9","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","50-54","2022/07/24",3,2
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","50-54","2022/07/25",3,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","55-59","2022/06/26",8,7
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","55-59","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","60-64","2022/07/25",3,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","65-69","2022/07/22",2,1
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","65-69","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","70+","2022/07/25",3,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","10-14","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","15-19","2022/06/12",8,9
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","15-19","2022/07/23",3,2
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","15-19","2022/07/24",2,3
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","15-19","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","2","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","20-24","2022/07/24",1,3
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","25-29","2022/07/08",6,5
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","25-29","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","30-34","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","35-39","2022/07/14",3,4
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","35-39","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","4","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","40-44","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","45-49","2022/07/02",1,2
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","45-49","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","50-54","2022/07/25",3,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","55-59","2022/07/08",4,3
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","55-59","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","55-59","2022/07/24",NA,1
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","65-69","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","70+","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","水里鄉","F","否","20-24","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","水里鄉","F","否","40-44","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","水里鄉","F","否","60-64","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","水里鄉","F","否","65-69","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","水里鄉","F","否","70+","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","水里鄉","M","否","10-14","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","水里鄉","M","否","20-24","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","水里鄉","M","否","25-29","2022/07/24",NA,1
"嚴重特殊傳染性肺炎","南投縣","水里鄉","M","否","30-34","2022/07/24",1,3
"嚴重特殊傳染性肺炎","南投縣","水里鄉","M","否","50-54","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","水里鄉","M","否","55-59","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","水里鄉","M","否","70+","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","1","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","20-24","2022/07/24",NA,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","20-24","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","25-29","2022/06/22",6,5
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","25-29","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","25-29","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","25-29","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","30-34","2022/07/23",2,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","30-34","2022/07/24",NA,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","30-34","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","35-39","2022/06/13",8,9
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","35-39","2022/07/24",2,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","35-39","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","40-44","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","40-44","2022/07/25",3,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","45-49","2022/07/23",3,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","45-49","2022/07/25",3,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","5-9","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","50-54","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","55-59","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","60-64","2022/07/23",2,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","60-64","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","65-69","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","65-69","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","70+","2022/06/24",10,9
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","70+","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","70+","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","10-14","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","15-19","2022/06/02",4,5
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","15-19","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","20-24","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","20-24","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","25-29","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","30-34","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","35-39","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","35-39","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","4","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","4","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","40-44","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","45-49","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","45-49","2022/07/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","5-9","2022/07/20",3,2
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","5-9","2022/07/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","5-9","2022/07/25",2,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","50-54","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","55-59","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","60-64","2022/07/25",3,NA
