"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","發病日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","15-19","2022/05/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","15-19","2022/05/26",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","3","2022/05/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","30-34","2022/05/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","30-34","2022/05/25",3,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","35-39","2022/05/26",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","4","2022/05/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","4","2022/05/26",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","40-44","2022/05/23",2,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","40-44","2022/05/25",NA,2
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","40-44","2022/05/26",2,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","5-9","2022/05/26",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","50-54","2022/05/26",2,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","55-59","2022/05/26",2,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","65-69","2022/05/25",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","70+","2022/05/24",2,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","70+","2022/05/25",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","70+","2022/05/26",2,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","1","2022/05/26",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","15-19","2022/05/26",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","2","2022/05/26",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","25-29","2022/05/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","25-29","2022/05/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","25-29","2022/05/26",3,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","40-44","2022/05/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","40-44","2022/05/25",NA,1
