"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","20","新北市","三重區","M","否","20-24",4,3
"嚴重特殊傳染性肺炎","2021","20","新北市","中和區","M","否","25-29",4,3
"嚴重特殊傳染性肺炎","2021","21","台北市","士林區","F","否","40-44",5,4
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","F","否","70+",10,9
"嚴重特殊傳染性肺炎","2021","21","基隆市","仁愛區","F","否","50-54",4,3
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","50-54",5,4
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","55-59",11,10
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","M","否","25-29",9,8
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","F","否","70+",16,15
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","F","否","65-69",4,3
"嚴重特殊傳染性肺炎","2021","21","新北市","淡水區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","21","桃園市","桃園區","F","否","70+",2,3
"嚴重特殊傳染性肺炎","2021","22","台中市","龍井區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","22","台中市","龍井區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","22","台北市","士林區","F","否","50-54",2,1
"嚴重特殊傳染性肺炎","2021","22","台北市","大同區","F","否","65-69",2,1
"嚴重特殊傳染性肺炎","2021","22","台北市","大同區","M","否","65-69",6,5
"嚴重特殊傳染性肺炎","2021","22","台北市","大安區","F","否","45-49",3,2
"嚴重特殊傳染性肺炎","2021","22","台北市","大安區","M","否","40-44",4,3
"嚴重特殊傳染性肺炎","2021","22","台北市","文山區","M","否","50-54",2,1
"嚴重特殊傳染性肺炎","2021","22","台北市","松山區","F","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","22","台北市","萬華區","M","否","30-34",6,5
"嚴重特殊傳染性肺炎","2021","22","台北市","萬華區","M","否","55-59",8,7
"嚴重特殊傳染性肺炎","2021","22","基隆市","仁愛區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","22","基隆市","安樂區","F","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","F","否","50-54",3,4
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","M","否","20-24",1,2
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","M","否","25-29",5,6
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","70+",9,8
"嚴重特殊傳染性肺炎","2021","22","新北市","八里區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","M","否","55-59",5,4
"嚴重特殊傳染性肺炎","2021","22","新北市","蘆洲區","F","否","55-59",3,2
"嚴重特殊傳染性肺炎","2021","22","新北市","蘆洲區","M","否","60-64",3,2
"嚴重特殊傳染性肺炎","2021","22","新竹縣","竹東鎮","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","22","雲林縣","麥寮鄉","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","22","高雄市","三民區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","中山區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","中山區","M","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","中正區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","中正區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","中正區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","信義區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","信義區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","信義區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","內湖區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","內湖區","F","否","50-54",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","內湖區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","北投區","F","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","北投區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","北投區","F","否","45-49",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","北投區","F","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","北投區","F","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","北投區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","北投區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","士林區","M","否","4",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","士林區","M","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","大同區","F","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","大同區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","大同區","F","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","大同區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","大同區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","大同區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","大同區","M","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","大安區","F","否","50-54",3,2
"嚴重特殊傳染性肺炎","2021","23","台北市","大安區","F","否","65-69",2,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","大安區","M","否","65-69",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","文山區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","文山區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","文山區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","文山區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","文山區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","文山區","M","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","23","台北市","松山區","F","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","松山區","M","否","35-39",3,2
"嚴重特殊傳染性肺炎","2021","23","台北市","松山區","M","否","50-54",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","松山區","M","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","23","台北市","萬華區","F","否","70+",6,4
"嚴重特殊傳染性肺炎","2021","23","台北市","萬華區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","萬華區","M","否","35-39",2,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","萬華區","M","否","40-44",4,3
"嚴重特殊傳染性肺炎","2021","23","台北市","萬華區","M","否","45-49",6,3
"嚴重特殊傳染性肺炎","2021","23","台北市","萬華區","M","否","50-54",3,2
"嚴重特殊傳染性肺炎","2021","23","台北市","萬華區","M","否","60-64",5,4
"嚴重特殊傳染性肺炎","2021","23","台北市","萬華區","M","否","70+",9,4
"嚴重特殊傳染性肺炎","2021","23","基隆市","七堵區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","中山區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","中山區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","中山區","F","否","70+",2,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","中山區","M","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","中正區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","仁愛區","F","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","23","基隆市","仁愛區","F","否","50-54",NA,1
"嚴重特殊傳染性肺炎","2021","23","基隆市","仁愛區","F","否","70+",4,1
"嚴重特殊傳染性肺炎","2021","23","基隆市","信義區","F","否","70+",2,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","安樂區","F","否","55-59",NA,1
"嚴重特殊傳染性肺炎","2021","23","基隆市","暖暖區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","暖暖區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","宜蘭縣","員山鄉","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","宜蘭縣","壯圍鄉","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","彰化縣","溪湖鎮","F","否","60-64",1,NA
