"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","M","否","30-34",3,4
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","M","否","30-34",10,9
"嚴重特殊傳染性肺炎","2021","22","台北市","文山區","M","否","70+",6,5
"嚴重特殊傳染性肺炎","2021","22","桃園市","平鎮區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","文山區","M","否","70+",5,4
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","M","否","70+",11,10
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","M","否","40-44",5,4
"嚴重特殊傳染性肺炎","2021","23","桃園市","平鎮區","F","否","70+",NA,1
"嚴重特殊傳染性肺炎","2021","24","台中市","東區","F","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","24","台中市","東區","F","否","3",1,NA
"嚴重特殊傳染性肺炎","2021","24","台中市","東區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","24","台中市","東區","M","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","24","台中市","東區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","24","台中市","東區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","中山區","F","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","24","台北市","中山區","M","否","65-69",3,2
"嚴重特殊傳染性肺炎","2021","24","台北市","中正區","M","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","24","台北市","內湖區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","北投區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","南港區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","士林區","F","否","20-24",3,2
"嚴重特殊傳染性肺炎","2021","24","台北市","士林區","F","否","40-44",9,8
"嚴重特殊傳染性肺炎","2021","24","台北市","士林區","F","否","45-49",4,3
"嚴重特殊傳染性肺炎","2021","24","台北市","士林區","F","否","65-69",3,2
"嚴重特殊傳染性肺炎","2021","24","台北市","士林區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","士林區","M","否","70+",8,6
"嚴重特殊傳染性肺炎","2021","24","台北市","大同區","F","否","50-54",2,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","大同區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","大安區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","文山區","F","否","30-34",2,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","文山區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","松山區","F","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","松山區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","松山區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","萬華區","F","否","35-39",3,2
"嚴重特殊傳染性肺炎","2021","24","台北市","萬華區","F","否","65-69",3,1
"嚴重特殊傳染性肺炎","2021","24","台北市","萬華區","F","否","70+",7,6
"嚴重特殊傳染性肺炎","2021","24","台北市","萬華區","M","否","25-29",3,2
"嚴重特殊傳染性肺炎","2021","24","台北市","萬華區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","萬華區","M","否","55-59",3,2
"嚴重特殊傳染性肺炎","2021","24","基隆市","安樂區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","24","彰化縣","員林市","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","三重區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","三重區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","三重區","F","否","55-59",3,2
"嚴重特殊傳染性肺炎","2021","24","新北市","三重區","F","否","70+",4,3
"嚴重特殊傳染性肺炎","2021","24","新北市","三重區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","三重區","M","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","F","否","40-44",5,4
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","F","否","65-69",3,2
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","M","否","15-19",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","M","否","20-24",7,6
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","M","否","25-29",5,4
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","M","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","M","否","50-54",4,3
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","M","否","55-59",6,5
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","M","否","65-69",4,2
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","M","否","70+",6,7
"嚴重特殊傳染性肺炎","2021","24","新北市","五股區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","土城區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","土城區","M","否","35-39",4,3
"嚴重特殊傳染性肺炎","2021","24","新北市","土城區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","土城區","M","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","24","新北市","新店區","M","否","1",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","新店區","M","否","55-59",5,3
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","F","否","25-29",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","F","否","1",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","F","否","45-49",4,3
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","F","否","60-64",3,2
