"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","19","新北市","永和區","M","否","60-64",5,4
"嚴重特殊傳染性肺炎","2021","20","新北市","板橋區","F","否","70+",35,34
"嚴重特殊傳染性肺炎","2021","20","新北市","板橋區","M","否","70+",37,36
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","45-49",9,10
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","70+",10,11
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","M","否","70+",27,28
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","M","否","60-64",5,6
"嚴重特殊傳染性肺炎","2021","22","台北市","萬華區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","萬華區","M","否","20-24",NA,1
"嚴重特殊傳染性肺炎","2021","27","台北市","萬華區","M","否","60-64",3,2
"嚴重特殊傳染性肺炎","2021","27","新北市","樹林區","F","否","35-39",NA,1
"嚴重特殊傳染性肺炎","2021","27","新北市","樹林區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","29","台中市","北屯區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","29","台北市","中正區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","29","台北市","信義區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","29","台北市","士林區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","29","台北市","大安區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","29","台北市","大安區","M","否","45-49",3,2
"嚴重特殊傳染性肺炎","2021","29","台北市","萬華區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","29","基隆市","安樂區","M","否","25-29",2,1
"嚴重特殊傳染性肺炎","2021","29","彰化縣","彰化市","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","29","彰化縣","溪湖鎮","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","29","新北市","三重區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","29","新北市","新店區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","29","新北市","永和區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","29","新北市","永和區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","29","新北市","永和區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","29","新北市","泰山區","F","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","29","新北市","泰山區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","29","新北市","淡水區","M","否","20-24",2,NA
"嚴重特殊傳染性肺炎","2021","29","桃園市","中壢區","F","否","40-44",NA,1
"嚴重特殊傳染性肺炎","2021","29","桃園市","中壢區","M","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","29","桃園市","八德區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","29","桃園市","蘆竹區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","29","空值","空值","M","是","20-24",6,5
"嚴重特殊傳染性肺炎","2021","29","苗栗縣","銅鑼鄉","F","否","3",1,NA
