"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","19","台北市","萬華區","M","否","70+",15,14
"嚴重特殊傳染性肺炎","2021","19","新北市","三重區","M","否","70+",8,7
"嚴重特殊傳染性肺炎","2021","20","台北市","萬華區","M","否","70+",56,57
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","M","否","70+",16,17
"嚴重特殊傳染性肺炎","2021","22","彰化縣","二林鎮","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","23","彰化縣","二林鎮","F","否","45-49",NA,1
"嚴重特殊傳染性肺炎","2021","23","新北市","汐止區","F","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","萬華區","F","否","70+",8,7
"嚴重特殊傳染性肺炎","2021","24","台北市","萬華區","M","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","24","台北市","萬華區","M","否","40-44",4,3
"嚴重特殊傳染性肺炎","2021","24","屏東縣","枋山鄉","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","中正區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","中正區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","信義區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","信義區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","信義區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","內湖區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","北投區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","南港區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","南港區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","大安區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","大安區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","松山區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","松山區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","松山區","M","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","F","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","F","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","F","否","40-44",5,4
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","F","否","45-49",2,1
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","F","否","55-59",6,5
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","M","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","M","否","40-44",NA,1
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","M","否","60-64",5,4
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","M","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","25","基隆市","中山區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","25","基隆市","中山區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","25","基隆市","仁愛區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","25","屏東縣","枋山鄉","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","25","屏東縣","枋山鄉","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","25","屏東縣","枋山鄉","F","否","70+",1,NA
