"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","17","台北市","中正區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","18","彰化縣","溪湖鎮","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","18","桃園市","中壢區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","19","台北市","中山區","F","否","60-64",2,3
"嚴重特殊傳染性肺炎","2021","19","台北市","中正區","M","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","19","台北市","士林區","F","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","19","台北市","士林區","M","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","19","台北市","大同區","F","否","55-59",2,3
"嚴重特殊傳染性肺炎","2021","19","台北市","大同區","M","否","65-69",4,3
"嚴重特殊傳染性肺炎","2021","19","台北市","大同區","M","否","70+",5,4
"嚴重特殊傳染性肺炎","2021","19","台北市","松山區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","19","台北市","萬華區","F","否","55-59",49,48
"嚴重特殊傳染性肺炎","2021","19","台北市","萬華區","M","否","55-59",16,14
"嚴重特殊傳染性肺炎","2021","19","彰化縣","員林市","F","否","70+",NA,1
"嚴重特殊傳染性肺炎","2021","19","新北市","三重區","F","否","70+",6,5
"嚴重特殊傳染性肺炎","2021","19","新北市","三重區","M","否","65-69",8,5
"嚴重特殊傳染性肺炎","2021","19","新北市","新店區","F","否","60-64",3,2
"嚴重特殊傳染性肺炎","2021","19","新北市","新店區","M","否","65-69",4,3
"嚴重特殊傳染性肺炎","2021","19","新北市","板橋區","F","否","40-44",6,5
"嚴重特殊傳染性肺炎","2021","19","新北市","板橋區","F","否","45-49",12,11
"嚴重特殊傳染性肺炎","2021","19","新北市","板橋區","M","否","65-69",10,9
"嚴重特殊傳染性肺炎","2021","19","新北市","樹林區","F","否","70+",5,3
"嚴重特殊傳染性肺炎","2021","19","新北市","永和區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","19","新北市","淡水區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","19","新北市","蘆洲區","M","否","65-69",3,2
"嚴重特殊傳染性肺炎","2021","19","桃園市","平鎮區","M","否","65-69",2,1
"嚴重特殊傳染性肺炎","2021","20","台中市","北區","M","否","20-24",2,1
"嚴重特殊傳染性肺炎","2021","20","台中市","太平區","M","否","55-59",2,NA
"嚴重特殊傳染性肺炎","2021","20","台中市","東區","F","否","5-9",NA,1
"嚴重特殊傳染性肺炎","2021","20","台中市","豐原區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","20","台北市","中山區","F","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","20","台北市","中山區","F","否","30-34",3,2
"嚴重特殊傳染性肺炎","2021","20","台北市","中山區","F","否","45-49",3,1
