"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","個案研判日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","20-24","2022/06/04",3,2
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","20-24","2022/06/07",2,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","20-24","2022/06/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","30-34","2022/06/07",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","30-34","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","40-44","2022/06/08",3,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","50-54","2022/06/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","60-64","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","70+","2022/06/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","男","否","20-24","2022/06/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","男","否","30-34","2022/06/07",4,2
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","男","否","35-39","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","男","否","5-9","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","男","否","50-54","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","男","否","60-64","2022/06/07",2,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","男","否","65-69","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","男","否","70+","2022/06/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","0","2022/06/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","15-19","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","20-24","2022/05/31",5,4
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","20-24","2022/06/07",1,2
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","20-24","2022/06/08",3,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","25-29","2022/06/08",5,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","30-34","2022/06/08",3,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","35-39","2022/06/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","4","2022/06/07",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","40-44","2022/06/08",3,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","5-9","2022/06/07",3,2
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","5-9","2022/06/08",4,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","50-54","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","55-59","2022/06/08",3,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","60-64","2022/06/08",3,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","70+","2022/06/07",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","70+","2022/06/08",3,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","15-19","2022/06/08",3,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","2","2022/06/08",3,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","20-24","2022/06/07",5,4
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","20-24","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","25-29","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","30-34","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","35-39","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","4","2022/06/07",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","40-44","2022/06/08",4,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","45-49","2022/06/08",3,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","5-9","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","50-54","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","55-59","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","60-64","2022/06/08",3,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","65-69","2022/06/06",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","65-69","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","70+","2022/06/07",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","70+","2022/06/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","1","2022/06/08",3,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","10-14","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","15-19","2022/06/08",3,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","25-29","2022/06/07",7,8
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","25-29","2022/06/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","3","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","30-34","2022/06/07",6,7
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","30-34","2022/06/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","35-39","2022/06/07",6,5
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","35-39","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","4","2022/06/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","40-44","2022/06/08",3,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","45-49","2022/06/08",4,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","5-9","2022/06/08",3,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","50-54","2022/06/07",4,5
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","50-54","2022/06/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","55-59","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","60-64","2022/06/07",2,3
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","60-64","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","65-69","2022/06/07",1,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","65-69","2022/06/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","70+","2022/06/07",5,4
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","70+","2022/06/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","1","2022/06/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","10-14","2022/06/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","15-19","2022/06/07",1,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","2","2022/06/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","20-24","2022/06/07",1,3
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","20-24","2022/06/08",6,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","25-29","2022/06/07",3,4
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","25-29","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","3","2022/06/05",2,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","3","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","30-34","2022/06/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","35-39","2022/06/08",3,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","40-44","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","45-49","2022/06/08",3,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","5-9","2022/06/08",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","50-54","2022/06/08",1,NA
