"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","20","台北市","萬華區","F","否","70+",30,29
"嚴重特殊傳染性肺炎","2021","20","台北市","萬華區","M","否","70+",57,56
"嚴重特殊傳染性肺炎","2021","21","台北市","中山區","M","否","65-69",1,2
"嚴重特殊傳染性肺炎","2021","21","台北市","北投區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","21","台北市","士林區","M","否","70+",7,6
"嚴重特殊傳染性肺炎","2021","21","台北市","大同區","F","否","25-29",1,2
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","F","否","70+",25,26
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","45-49",14,13
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","70+",41,42
"嚴重特殊傳染性肺炎","2021","21","新北市","林口區","M","否","65-69",3,2
"嚴重特殊傳染性肺炎","2021","22","台北市","士林區","M","否","70+",5,6
"嚴重特殊傳染性肺炎","2021","22","台北市","大同區","M","否","50-54",4,3
"嚴重特殊傳染性肺炎","2021","22","台北市","萬華區","M","否","45-49",6,7
"嚴重特殊傳染性肺炎","2021","23","台北市","大同區","M","否","50-54",1,2
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","M","否","15-19",7,6
"嚴重特殊傳染性肺炎","2021","24","台中市","太平區","M","否","65-69",NA,1
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","M","否","15-19",1,2
"嚴重特殊傳染性肺炎","2021","24","新北市","淡水區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","24","空值","空值","M","是","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","25","台中市","太平區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","三重區","F","否","35-39",2,3
"嚴重特殊傳染性肺炎","2021","26","新北市","三重區","F","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","26","新北市","淡水區","F","否","70+",NA,1
"嚴重特殊傳染性肺炎","2021","27","台中市","北區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","27","台北市","萬華區","F","否","4",1,NA
"嚴重特殊傳染性肺炎","2021","27","宜蘭縣","蘇澳鎮","F","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","三重區","M","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","27","新北市","中和區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","中和區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","中和區","M","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","27","桃園市","桃園區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","27","桃園市","桃園區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","27","空值","空值","M","是","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","28","台北市","中山區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","28","台北市","中山區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","28","台北市","中正區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","28","台北市","內湖區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","28","台北市","內湖區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","28","台北市","北投區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","28","台北市","士林區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","28","台北市","士林區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","28","台北市","文山區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","28","台北市","萬華區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","28","台北市","萬華區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","28","台北市","萬華區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","28","彰化縣","永靖鄉","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","28","新北市","三重區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","28","新北市","三重區","M","否","35-39",4,1
"嚴重特殊傳染性肺炎","2021","28","新北市","中和區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","28","新北市","新店區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","28","新北市","新莊區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","28","新北市","新莊區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","28","新北市","板橋區","F","否","50-54",2,1
"嚴重特殊傳染性肺炎","2021","28","新北市","板橋區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","28","新北市","板橋區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","28","新北市","永和區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","28","新北市","深坑區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","28","桃園市","中壢區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","28","桃園市","中壢區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","28","桃園市","桃園區","F","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","28","桃園市","桃園區","M","否","25-29",NA,1
"嚴重特殊傳染性肺炎","2021","28","桃園市","桃園區","M","否","35-39",NA,1
"嚴重特殊傳染性肺炎","2021","28","空值","空值","F","是","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","28","空值","空值","F","是","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","28","空值","空值","F","是","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","28","空值","空值","M","是","30-34",2,1
"嚴重特殊傳染性肺炎","2021","28","空值","空值","M","是","40-44",3,2
"嚴重特殊傳染性肺炎","2021","28","空值","空值","M","是","55-59",1,NA
