"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","20","新北市","淡水區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","25","空值","空值","M","是","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","29","台北市","信義區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","29","台北市","北投區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","29","台北市","士林區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","29","台北市","大安區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","29","台北市","文山區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","29","台北市","萬華區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","29","台北市","萬華區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","29","新北市","三重區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","29","新北市","三重區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","29","新北市","三重區","M","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","29","新北市","中和區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","29","新北市","淡水區","M","否","20-24",1,2
"嚴重特殊傳染性肺炎","2021","29","新北市","蘆洲區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","29","空值","空值","F","是","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","29","空值","空值","M","是","20-24",5,6
