"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","發病日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","15-19","2022/05/26",2,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","25-29","2022/05/25",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","25-29","2022/07/19",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","3","2022/07/20",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","30-34","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","35-39","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","5-9","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","50-54","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","70+","2022/07/19",2,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","70+","2022/07/21",3,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","1","2022/05/26",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","10-14","2022/07/21",2,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","15-19","2022/07/18",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","15-19","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","30-34","2022/05/25",2,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","30-34","2022/07/20",1,2
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","35-39","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","40-44","2022/05/25",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","40-44","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","5-9","2022/05/26",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","70+","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","0","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","15-19","2022/05/26",3,4
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","15-19","2022/07/20",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","15-19","2022/07/21",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","20-24","2022/05/24",5,4
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","20-24","2022/05/27",2,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","25-29","2022/07/20",1,2
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","3","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","30-34","2022/05/27",3,2
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","30-34","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","35-39","2022/07/20",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","35-39","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","40-44","2022/05/25",2,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","40-44","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","45-49","2022/07/21",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","50-54","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","55-59","2022/07/20",1,2
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","60-64","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","10-14","2022/07/21",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","15-19","2022/05/26",4,3
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","15-19","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","20-24","2022/05/25",2,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","20-24","2022/05/27",5,3
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","25-29","2022/05/25",4,5
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","25-29","2022/07/19",1,2
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","30-34","2022/05/26",4,3
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","35-39","2022/05/20",2,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","35-39","2022/05/26",3,2
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","35-39","2022/05/27",2,3
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","35-39","2022/07/20",NA,2
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","45-49","2022/05/26",2,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","45-49","2022/07/20",NA,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","10-14","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","15-19","2022/05/26",4,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","20-24","2022/05/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","20-24","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","25-29","2022/05/25",6,5
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","25-29","2022/07/20",1,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","25-29","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","30-34","2022/07/20",1,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","30-34","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","35-39","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","40-44","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","5-9","2022/07/20",2,3
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","5-9","2022/07/21",3,NA
