"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","19","新北市","中和區","M","否","70+",10,9
"嚴重特殊傳染性肺炎","2021","20","台北市","松山區","F","否","55-59",5,4
"嚴重特殊傳染性肺炎","2021","20","新北市","中和區","M","否","70+",23,24
"嚴重特殊傳染性肺炎","2021","21","台北市","中山區","F","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","21","台北市","中正區","M","否","70+",9,8
"嚴重特殊傳染性肺炎","2021","21","台北市","大安區","F","否","70+",9,10
"嚴重特殊傳染性肺炎","2021","21","台北市","大安區","M","否","70+",5,6
"嚴重特殊傳染性肺炎","2021","21","台北市","松山區","F","否","15-19",NA,1
"嚴重特殊傳染性肺炎","2021","21","台北市","松山區","F","否","70+",6,5
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","55-59",29,28
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","M","否","70+",17,16
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","70+",12,11
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","M","否","55-59",11,12
"嚴重特殊傳染性肺炎","2021","22","台北市","信義區","F","否","20-24",1,2
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","20-24",5,4
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","70+",10,11
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","70+",9,10
"嚴重特殊傳染性肺炎","2021","24","台北市","大同區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","大同區","M","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","24","台北市","文山區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","松山區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","萬華區","M","否","70+",10,8
"嚴重特殊傳染性肺炎","2021","24","屏東縣","枋山鄉","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","蘆洲區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","24","新竹縣","湖口鄉","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","25","台中市","西屯區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","中正區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","信義區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","士林區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","士林區","M","否","65-69",2,1
"嚴重特殊傳染性肺炎","2021","25","台北市","大同區","M","否","70+",NA,1
"嚴重特殊傳染性肺炎","2021","25","台北市","文山區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","文山區","M","否","45-49",2,1
"嚴重特殊傳染性肺炎","2021","25","台北市","文山區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","F","否","40-44",4,2
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","M","否","70+",2,3
"嚴重特殊傳染性肺炎","2021","25","基隆市","中山區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","25","宜蘭縣","宜蘭市","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","25","屏東縣","枋山鄉","F","否","70+",NA,1
"嚴重特殊傳染性肺炎","2021","25","彰化縣","埤頭鄉","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","25","彰化縣","社頭鄉","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","三重區","M","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","三重區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","三重區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","三重區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","中和區","F","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","25","新北市","中和區","F","否","40-44",3,2
"嚴重特殊傳染性肺炎","2021","25","新北市","中和區","M","否","25-29",2,1
"嚴重特殊傳染性肺炎","2021","25","新北市","中和區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","土城區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","新店區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","新店區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","新店區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","新店區","F","否","70+",4,2
"嚴重特殊傳染性肺炎","2021","25","新北市","新店區","M","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","25","新北市","新莊區","M","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","新莊區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","板橋區","F","否","15-19",2,1
"嚴重特殊傳染性肺炎","2021","25","新北市","板橋區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","板橋區","F","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","25","新北市","板橋區","F","否","40-44",3,2
"嚴重特殊傳染性肺炎","2021","25","新北市","板橋區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","板橋區","F","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","25","新北市","板橋區","M","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","板橋區","M","否","25-29",2,1
"嚴重特殊傳染性肺炎","2021","25","新北市","板橋區","M","否","40-44",3,2
"嚴重特殊傳染性肺炎","2021","25","新北市","板橋區","M","否","50-54",2,1
"嚴重特殊傳染性肺炎","2021","25","新北市","樹林區","F","否","5-9",2,1
"嚴重特殊傳染性肺炎","2021","25","新北市","永和區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","永和區","F","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","25","新北市","永和區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","蘆洲區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","25","新竹縣","湖口鄉","M","否","0",1,NA
"嚴重特殊傳染性肺炎","2021","25","新竹縣","竹東鎮","F","否","70+",4,3
"嚴重特殊傳染性肺炎","2021","25","新竹縣","關西鎮","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","25","桃園市","中壢區","F","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","25","桃園市","八德區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","25","桃園市","平鎮區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","25","桃園市","平鎮區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","25","桃園市","桃園區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","25","桃園市","桃園區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","25","桃園市","龍潭區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","25","桃園市","龍潭區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","25","桃園市","龍潭區","M","否","50-54",2,1
"嚴重特殊傳染性肺炎","2021","25","桃園市","龍潭區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","25","苗栗縣","竹南鎮","M","否","25-29",2,NA
"嚴重特殊傳染性肺炎","2021","25","苗栗縣","竹南鎮","M","否","30-34",3,2
"嚴重特殊傳染性肺炎","2021","25","高雄市","左營區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","25","高雄市","燕巢區","M","否","25-29",1,NA
